id,recetteid,unit,quantite,ingredient
13146,1391,g,330,canard
13147,1391,,2.0,leau
13148,1391,,0.5,ail
13149,1391,,10,grains genièvre
13150,1392,noix,1.0,beurre
13151,1392,,,sel
13152,1392,,,poivre
13153,1392,,2.0,escalopes de dinde
13154,1392,,2.0,oeufs
13155,1392,cuillères à café,5.0,crème liquide
13156,1392,,,chapelure
13157,1392,cuillères à café,2.0,Parmesan
13158,1444,pots,3.0,farine
13159,1444,pots,2.0,sucre semoule
13160,1444,paquet,0.5,levure chimique
13161,1444,pot,1.0,yaourt nature
13162,1444,pot,0.5,huile de colza
13163,1444,,2.0,oeufs
13164,1444,zeste,1.0,citron
13165,1395,,,sel
13166,1395,,,poivre
13167,1395,cuillère à café,1.0,thym
13168,1395,g,150.0,lardons fumés
13169,1395,g,400.0,pâtes
13170,1395,,1.0,bûchette fromage de chèvre
13171,1395,cuillères à soupe,5.0,crème fraîche épaisse
13172,1396,cuillères à soupe,2.0,huile
13173,1396,,,sel
13174,1396,,,poivre
13175,1396,cl,20.0,crème fraîche
13176,1396,kg,1.0,pomme de terre
13177,1396,,4.0,knacks
13178,1396,cuillère à soupe,1.0,ciboulette
13179,1397,cuillères à soupe,2.0,huile d'olive
13180,1397,g,250.0,lardons fumés
13181,1397,verres,2.0,grands eau
13182,1397,petite boîte,1.0,champignons de Paris
13183,1397,,1.0,cube bouillon de poule
13184,1397,"cl, blanc",10.0,vin
13185,1398,,,sel
13186,1398,,,poivre
13187,1398,,,coriandre
13188,1398,,1.0,oignon
13189,1398,,3.0,tomates
13190,1398,cuillères à soupe,3.0,curry
13191,1398,cuillères à soupe,3.0,crème fraîche
13192,1398,,2.0,escalopes de poulet
13193,1398,gousses,3.0,ail
13194,1398,,1.0,petit piment
13195,1398,,,épinards
13196,1399,g,30.0,beurre
13197,1399,tasse,1.0,fond de veau
13198,1399,,1.0,orange
13199,1399,cuillère à soupe,1.0,vinaigre balsamique
13200,1399,cuillères à soupe,2.0,miel
13201,1399,,8.0,figues
13202,1399,,2.0,Magrets de Canard
13203,1400,,,huile d'olive
13204,1400,,,sel
13205,1400,,,poivre
13206,1400,,15.0,pruneaux
13207,1400,,1.0,oignon
13208,1400,,4.0,cuisses de poulet
13209,1400,ml,300.0,eau
13210,1400,cuillère à soupe,1.0,fond de volaille
13211,1400,cuillère à café,1.0,fécule de pomme de terre
13212,1401,cuillère à café,1.0,sel
13213,1401,cuillères à soupe,2.0,huile de friture
13214,1401,cuillère à café,1.0,coriandre
13215,1401,cuillère à café,1.0,piment
13216,1401,cuillères à café,2.0,curcuma
13217,1401,pincées,2.0,cumin
13218,1401,,1.0,oignon
13219,1401,,,tomate
13220,1401,,2.0,aubergines
13221,1401,pincées,2.0,garam masala
13222,1402,,1.0,oignon
13223,1402,,4.0,saucisses
13224,1402,,1.0,oeuf
13225,1402,cuillères à soupe,2.0,sauce soja
13226,1402,bols,3.0,riz
13227,1402,poignées,2.0,petits pois
13228,1403,,,huile
13229,1403,,,sel
13230,1403,,,poivre
13231,1403,,,gruyère râpé
13232,1403,cuillères à soupe,2.0,moutarde
13233,1403,cl,20.0,crème fraîche
13234,1403,,1.0,oignon
13235,1403,,2.0,tomates
13236,1403,,2.0,courgettes
13237,1403,,1.0,pâte feuilletée
13238,1403,,2,escalopes de poulet
13239,1403,,2.0,oeufs
13240,1404,,,poivre
13241,1404,,,sel
13242,1404,cl,10.0,cognac
13243,1404,cl,50.0,bouillon de boeuf
13244,1404,cl,10.0,huile d'olive
13245,1404,poignée,1.0,petite poivre de sichuan
13246,1404,,4.0,clous de girofle
13247,1404,cuillère à café,1.0,rase piment d'Espelette
13248,1404,g,250.0,lardons fumés
13249,1404,g,500.0,tomate
13250,1404,g,300,oignon
13251,1404,g,300.0,carotte
13252,1404,,1,chevreuil
13253,1404,,1,plaque couenne
13254,1404,branche,1.0,céleri
13255,1404,bouquet,1.0,garni
13256,1404,gousses,8.0,ail
13257,1404,poignée,1.0,genièvre
13258,1404,"cl, blanc",50.0,vin
13259,1405,,,moutarde
13260,1405,verres,3.0,vin
13261,1405,g,500.0,crème fraîche
13262,1405,filet,1.0,mignon
13263,1405,g,500.0,champignon frais
13264,1405,g,100.0,morilles
13265,1406,,,sel
13266,1406,,,muscade
13267,1406,cuillère à soupe,1.0,aneth
13268,1406,g,10.0,beurre
13269,1406,cl,35.0,crème fraîche
13270,1406,g,500.0,tagliatelles fraîches
13271,1406,filet,1.0,saumon frais
13272,1406,g,20.0,parmesan râpé
13273,1407,cuillère à soupe,1.0,coriandre
13274,1407,noix,1.0,beurre
13275,1407,,4.0,tomates
13276,1407,,4.0,homards
13277,1407,gousses,10.0,ail
13278,1407,"cl, blanc",20.0,vin
13279,1407,cl,10.0,crème liquide
13280,1407,g,400.0,spaghetti
13281,1408,,,sel
13282,1408,,,poivre
13283,1408,cl,15.0,crème fraîche
13284,1408,,1.0,cube de bouillon
13285,1408,cuillères à soupe,2.0,vinaigre balsamique
13286,1408,cuillères à soupe,2.0,miel
13287,1408,cuillère à soupe,1.0,coriandre
13288,1408,cuillère à soupe,1.0,gingembre
13289,1408,cuillère à soupe,1.0,cumin
13290,1408,,2.0,oignons
13291,1408,,4,cuisses de canard
13292,1408,gousses,2.0,ail
13293,1408,g,60,raisins secs
13294,1408,,,eau
13295,1409,g,500.0,penne
13296,1409,g,100.0,Parmesan
13297,1409,boîte,1.0,tomates pelées
13298,1409,,16.0,olives noires
13299,1409,gousses,2.0,ail
13300,1409,feuilles,12.0,basilic
13301,1409,cuillère à soupe,1.0,harissa
13302,1409,,,huile d'olive
13303,1409,,,sel
13304,1409,,,poivre
13305,1410,,,sel
13306,1410,,,poivre
13307,1410,,,persil
13308,1410,cuillère à soupe,1.0,maïzena
13309,1410,g,150.0,farine
13310,1410,cl,5.0,crème fraîche
13311,1410,g,15.0,gélatine
13312,1410,g,60.0,beurre
13313,1410,g,250.0,crevette grise
13314,1410,,40.0,cllait
13315,1410,,3,oeufs
13316,1410,g,100.0,chapelure
13317,1410,boîte,,homard
13318,1410,,1,citron
13319,1411,,,poivre
13320,1411,,,sel
13321,1411,,,huile d'olive
13322,1411,,,coriandre
13323,1411,kg,1.0,penne
13324,1411,pot,1.0,tomates séchées
13325,1411,g,200.0,feta
13326,1411,,,raisins secs
13327,1412,poignée,1.0,coriandre
13328,1412,,1.0,oignon
13329,1412,,,maïzena
13330,1412,,2.0,steaks
13331,1412,cuillères à soupe,2.0,huître
13332,1412,cuillère à soupe,1.0,soja
13333,1412,verre,1.0,eau
13334,1445,pincée,1.0,sel
13335,1445,g,20.0,beurre
13336,1445,g,30.0,sucre
13337,1445,g,200.0,farine
13338,1445,,3.0,oeufs
13339,1445,,25.0,cllait
13340,1413,g,50.0,poivron vert
13341,1413,g,50.0,carotte
13342,1413,,,sel
13343,1413,,,poivre
13344,1413,cuillère à café,1.0,moutarde
13345,1413,cl,5.0,chili
13346,1413,cuillères à café,2.0,huile
13347,1413,,3.0,oignons
13348,1413,,6.0,porc
13349,1413,gousse,1.0,ail
13350,1413,cuillère à soupe,1,sauce worcestershire
13351,1413,cl,5.0,bouillon de poule
13352,1413,g,50,céleri
13353,1413,,1,pomme
13354,1414,g,500.0,encornet
13355,1414,cuillères à soupe,2.0,huile d'olive
13356,1414,gousses,2.0,ail
13357,1414,cuillères à soupe,2.0,chapelure
13358,1414,cuillères à soupe,3.0,persil
13359,1415,cuillère à soupe,1.0,huile d'olive
13360,1415,,1.0,oignon
13361,1415,g,500.0,riz pour risotto
13362,1415,,1.5,lbouillon de volaille
13363,1415,"cl, blanc",15.0,vin
13364,1415,gousse,1.0,ail
13365,1415,,3.0,pavés saumon frais
13366,1416,,,poivre
13367,1416,,,huile d'olive
13368,1416,,,sel
13369,1416,,,piment
13370,1416,,1.0,tortilla
13371,1416,,1.0,avocat
13372,1416,g,50.0,cheddar
13373,1416,,1.0,oignon rouge
13374,1416,,3.0,oeufs
13375,1417,,,huile d'olive
13376,1417,,,poivre
13377,1417,,,tabasco
13378,1417,,1.0,oignon
13379,1417,g,50.0,farine
13380,1417,g,500.0,hachûˋ de veau
13381,1417,,1.0,oeuf
13382,1417,gousses,3.0,ail
13383,1417,,,herbes
13384,1418,,,tabasco
13385,1418,,,sel
13386,1418,,,poivre
13387,1418,g,500.0,sauce tomate
13388,1418,,2.0,poivrons
13389,1418,,3.0,oignons
13390,1418,g,500.0,pâtes
13391,1418,,10.0,merguez
13392,1418,gousses,2.0,ail
13393,1418,,,herbes de Provence
13394,1419,,,sel
13395,1419,,,poivre
13396,1419,,,noisette beurre
13397,1419,g,100.0,gruyère râpé
13398,1419,cl,40.0,crème fraîche
13399,1419,tranches,2.0,jambon
13400,1419,,4.0,pommes de terre
13401,1419,tranches,6.0,fromage à raclette
13402,1419,,1.0,chapelure
13403,1420,cuillère à soupe,1.0,huile d'olive
13404,1420,,0.5,oignon
13405,1420,,3.0,poivrons
13406,1420,g,350.0,torsades
13407,1420,,1.0,chorizo
13408,1420,cl,10.0,crème liquide
13409,1420,briquette,0.5,coulis de tomate
13410,1421,cl,20.0,crème fraîche
13411,1421,g,20.0,beurre
13412,1421,,6.0,bouchées feuilletées
13413,1421,,8.0,crevettes
13414,1421,g,300.0,champignons de Paris
13415,1421,cuillère à soupe,1.0,fumet
13416,1421,,,estragon
13417,1422,,,sel
13418,1422,,,poivre
13419,1422,,1.0,aubergine
13420,1422,,1.0,poivron rouge
13421,1422,g,120.0,riz
13422,1422,,1.0,échalote
13423,1422,,,basilic
13424,1423,cuillère à soupe,1.0,crème fraîche
13425,1423,cuillère à café,1.0,moutarde
13426,1423,,1.0,cube de bouillon
13427,1423,,1.0,oignon
13428,1423,cuillères à soupe,2.0,farine
13429,1423,,4.0,escalopes de poulet
13430,1423,,6.0,champignons
13431,1423,cuillère à café,1.0,concentré de tomates
13432,1424,,,sel
13433,1424,,,poivre
13434,1424,sachet,1.0,oignon
13435,1424,boîtes,2.0,abricot
13436,1424,,6.0,poulets
13437,1425,,,sel
13438,1425,,,poivre
13439,1425,cuillère,1.0,crème fraîche
13440,1425,poignée,1.0,persil
13441,1425,g,10.0,beurre
13442,1425,cuillère à soupe,1.0,huile
13443,1425,,6.0,rognons
13444,1425,blancs,2.0,oignons
13445,1425,gousse,1.0,ail
13446,1426,cuillère à soupe,1.0,huile
13447,1426,cuillère à soupe,1.0,curry
13448,1426,,4.0,escalopes de poulet
13449,1426,,2.0,jaunes d'oeuf
13450,1426,ml,300.0,crème fraîche liquide
13451,1427,,,gruyère râpé
13452,1427,feuilles,4.0,lasagnes
13453,1427,feuille,,basilic
13454,1427,cuillères à soupe,2.0,huile d'olive
13455,1427,,,poivre
13456,1427,,1.0,oignon
13457,1427,kg,1.0,boeuf haché
13458,1427,cuillères à soupe,3.0,concentré de tomates
13459,1427,,4.0,quartiers ail
13460,1427,,,paprika
13461,1428,cuillère à café,,gingembre
13462,1428,cuillère à café,0.5,piment
13463,1428,,3.0,tablettes bouillon de légumes
13464,1428,,0.5,chou chinois
13465,1428,,2.0,échalotes
13466,1428,boîtes,2.0,lait de coco
13467,1428,g,300.0,escalope de poulet
13468,1428,,2.0,citrons verts
13469,1428,,,ciboulette
13470,1429,,,huile
13471,1429,cuillère à café,0.5,levure
13472,1429,cuillères à café,2.0,cumin
13473,1429,cuillère à soupe,1.0,coriandre
13474,1429,cuillères à soupe,2.0,persil
13475,1429,,1.0,oignon
13476,1429,g,440.0,pois chiches
13477,1429,gousses,2.0,ail
13478,1430,,6.0,carottes
13479,1430,cuillère à soupe,1.0,miel
13480,1430,,,persil
13481,1430,,,poivre
13482,1430,,,sel
13483,1430,g,150.0,lardons
13484,1430,cuillères à soupe,2.0,moutarde
13485,1430,cuillères à soupe,2.0,farine
13486,1430,,2.0,oignons
13487,1430,,,huile
13488,1430,,,beurre
13489,1430,g,800.0,bourguignon
13490,1430,,0.5,lbière blonde
13491,1430,,2,échalotes
13492,1430,gousses,2.0,ail
13493,1430,bouquet,,garni
13494,1431,,0.5,oignon
13495,1431,g,180.0,riz pour risotto
13496,1431,blanc,1.5,dl vin
13497,1431,,1.0,fromage
13498,1431,,,crème
13499,1431,,,bouillon de volaille
13500,1432,,,sel
13501,1432,,,poivre
13502,1432,cuillères,2.0,huile
13503,1432,cuillère à soupe,1.0,crème fraîche
13504,1432,ml,100.0,porto
13505,1432,cuillères,5.0,fond de veau
13506,1432,blancs,4.0,de poulet
13507,1432,tranches,4.0,fines bacon
13508,1432,ml,300.0,eau
13509,1432,g,30.0,morilles
13510,1433,,,huile d'olive
13511,1433,,,sel
13512,1433,,,poivre
13513,1433,filets,6.0,poisson
13514,1433,cuillères à café,6.0,fumet
13515,1433,,1.0,citron
13516,1433,,,paprika
13517,1434,,,huile d'olive
13518,1434,,,coriandre
13519,1434,g,250.0,crevettes
13520,1434,,1.0,mangue
13521,1434,,,citron vert
13522,1435,cuillère à soupe,1.0,huile d'olive
13523,1435,,,sel
13524,1435,,,poivre
13525,1435,,,thym
13526,1435,,1.0,oignon
13527,1435,g,200.0,lardons
13528,1435,,1.0,poivron rouge
13529,1435,,2.0,tomates
13530,1435,,2.0,courgettes
13531,1435,,4.0,pommes de terre
13532,1435,gousse,1,ail
13533,1436,,1.0,cube de bouillon
